
C0	Q5	3000	final	17.263109408080	1.897977299802	0.010765256409	1.020638674195	0.013471070031	0.000000000000
C0	Q5	3000	average	17.319572966417	1.440932858085	0.008294315496	1.077102232531	0.014261484563	0.000000000000
C0	Q5	6000	final	16.916086736146	3.503236713839	0.012868006996	0.673616002261	0.009936057188	0.000000000000
C0	Q5	6000	average	17.028274869190	2.717816548383	0.010134354192	0.785804135305	0.011153689742	0.000000000000
C0	Q5	12000	final	16.242470733885	5.944600411344	0.013163356427	0.000000000000	0.000000000000	0.000000000000
C0	Q5	12000	average	16.458053131479	4.786899622476	0.010871168397	0.215582397594	0.005105509447	0.000000000000
C0	Q20	3000	final	64.407723564600	24.968934102973	0.040928109105	15.240519853409	0.045416346689	0.000000000000
C0	Q20	3000	average	65.361979560030	19.836870141077	0.036951682900	16.194775848839	0.047931834205	0.000000000000
C0	Q20	6000	final	58.857826628561	36.572211831431	0.032519207032	9.690622917370	0.033786721074	0.000000000000
C0	Q20	6000	average	60.617689718120	31.032868880867	0.031432577574	11.450486006929	0.037873952963	0.000000000000
C0	Q20	12000	final	49.167203711191	41.399263777508	0.038891936869	0.000000000000	0.000000000000	0.000000000000
C0	Q20	12000	average	52.154049788402	39.222663439587	0.031066728218	2.986846077211	0.017763610038	0.000000000000
C0	Q80	3000	final	197.171651986412	162.066893532201	0.096666692295	130.175033058589	0.133681564474	0.000000000000
C0	Q80	3000	average	209.178624313768	148.172470812411	0.100642089558	142.182005385945	0.137956302415	0.000000000000
C0	Q80	6000	final	137.572589188889	132.655962336535	0.153655395846	70.575970261066	0.104339247193	0.000000000000
C0	Q80	6000	average	155.069779498987	142.426836392388	0.130906628801	88.073160571164	0.118162434522	0.000000000000
C0	Q80	12000	final	66.996618927823	65.266917662978	0.131405092198	0.000000000000	0.000000000000	0.000000000000
C0	Q80	12000	average	85.285624065360	83.960146468181	0.143529282808	18.289005137536	0.050077138623	0.000000000000
C0	M5	3000	final	73.036077236686	8.563563782299	0.025005371578	4.810767442481	0.028501846777	0.090909090909
C0	M5	3000	average	73.313677212786	6.442779870441	0.019707620161	5.088367418581	0.030051175394	0.090909090909
C0	M5	6000	final	71.364449773564	15.668999521873	0.030137175667	3.139139979359	0.020749850199	0.090863677469
C0	M5	6000	average	71.900552988008	12.005762896704	0.024235934211	3.675243193803	0.023539388963	0.090863677469
C0	M5	12000	final	68.225309794205	26.428664574816	0.030644222285	0.000000000000	0.000000000000	0.089554218254
C0	M5	12000	average	69.226329769541	20.987505418740	0.026262523687	1.001019975336	0.010661339080	0.089554218254
C0	M20	3000	final	65.494072034783	25.384684724000	0.038012512059	15.493735028322	0.045965736614	0.090909090909
